Price,Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1051000.0,Glenroy,9 Hartington St,3,h,S,Barry,23/09/2017,11.2,3046.0,3.0,2.0,2.0,913.0,112.0,1950.0,,-37.700720000000004,144.91662,Northern Metropolitan,8870.0
1050000.0,Bentleigh East,12 Barrani St,3,h,S,Woodards,16/04/2016,13.9,3165.0,3.0,1.0,4.0,726.0,131.0,1950.0,Glen Eira,-37.9117,145.0695,Southern Metropolitan,10969.0
716000.0,Elsternwick,5/30 College St,2,h,S,hockingstuart,3/06/2017,7.2,3185.0,2.0,1.0,1.0,0.0,,1970.0,Glen Eira,-37.89438,145.00851,Southern Metropolitan,4898.0
190000.0,Albion,5/25 Ridley St,2,u,SP,Burnham,30/07/2016,13.9,3020.0,2.0,1.0,1.0,0.0,,,Brimbank,-37.7839,144.8239,Western Metropolitan,2185.0
950000.0,Preston,194 Miller St,4,h,S,Ray,27/11/2016,8.8,3072.0,4.0,2.0,1.0,243.0,140.0,2005.0,Darebin,-37.7506,144.9847,Northern Metropolitan,14577.0
1071000.0,Mitcham,9 Davison St,3,h,S,Noel,12/08/2017,17.2,3132.0,3.0,1.0,2.0,684.0,,,Whitehorse,-37.827709999999996,145.20763,Eastern Metropolitan,6871.0
618000.0,Rosanna,4/32 Lower Plenty Rd,2,u,S,Miles,27/11/2016,11.4,3084.0,2.0,1.0,1.0,151.0,96.0,1980.0,Banyule,-37.7458,145.0609,Eastern Metropolitan,3540.0
882000.0,Footscray,27 MacPherson St,2,h,SP,Village,29/04/2017,6.4,3011.0,2.0,1.0,0.0,172.0,80.0,1900.0,Maribyrnong,-37.7936,144.8905,Western Metropolitan,7570.0
716000.0,Bentleigh East,4/738 Centre Rd,2,u,S,Buxton,10/12/2016,13.9,3165.0,2.0,1.0,2.0,212.0,,,Glen Eira,-37.9218,145.0607,Southern Metropolitan,10969.0
1500000.0,Ashwood,4 Scenic Dr,4,h,S,Fletchers,6/08/2016,12.2,3147.0,2.0,2.0,2.0,621.0,203.0,2000.0,Monash,-37.8647,145.1023,Southern Metropolitan,2894.0
1224000.0,Rosanna,179 Beverley Rd,3,h,S,Nelson,26/08/2017,8.9,3084.0,3.0,1.0,2.0,609.0,124.0,1960.0,,-37.74351,145.07965,Eastern Metropolitan,3540.0
770000.0,Keilor East,54 Norwood Dr,4,h,S,Nelson,22/05/2016,12.8,3033.0,4.0,2.0,2.0,546.0,174.0,1970.0,Moonee Valley,-37.7428,144.8536,Western Metropolitan,5629.0
1005000.0,Kensington,21 Bayswater Rd,2,h,S,Brad,12/11/2016,4.2,3031.0,2.0,1.0,0.0,274.0,,,Melbourne,-37.7931,144.9247,Northern Metropolitan,5263.0
927000.0,Spotswood,24 Forrest St,3,h,S,Williams,12/06/2016,7.7,3015.0,3.0,1.0,0.0,274.0,131.0,1910.0,Hobsons Bay,-37.8282,144.8856,Western Metropolitan,1223.0
1012000.0,Flemington,61 Canterbury St,3,h,S,Australian,13/08/2016,4.4,3031.0,3.0,1.0,1.0,212.0,102.0,1930.0,Moonee Valley,-37.7818,144.9247,Northern Metropolitan,3593.0
1260000.0,Balwyn North,61 Ray Dr,3,h,PI,hockingstuart,28/05/2016,9.2,3104.0,3.0,2.0,2.0,458.0,,1997.0,Boroondara,-37.7908,145.0991,Southern Metropolitan,7809.0
957000.0,Brunswick East,15 Ethel St,2,h,S,Nelson,22/05/2016,4.5,3057.0,2.0,1.0,1.0,148.0,,,Moreland,-37.7722,144.9751,Northern Metropolitan,5533.0
1750000.0,Kew,18 Collins St,4,h,S,hockingstuart,27/11/2016,5.6,3101.0,4.0,3.0,2.0,641.0,230.0,2010.0,Boroondara,-37.7982,145.0281,Southern Metropolitan,10331.0
328000.0,Thornbury,12/45 Woolton Av,1,u,S,Woodards,15/07/2017,7.0,3071.0,1.0,1.0,1.0,1047.0,,1970.0,Darebin,-37.76105,144.99532,Northern Metropolitan,8870.0
2188000.0,Balwyn,29 Bevan St,4,h,S,Marshall,19/11/2016,9.7,3103.0,4.0,2.0,2.0,752.0,253.0,1981.0,Boroondara,-37.8149,145.0747,Southern Metropolitan,5682.0
784000.0,Reservoir,81 Barton St,3,h,S,Nelson,28/05/2016,11.2,3073.0,3.0,1.0,2.0,602.0,162.0,1970.0,Darebin,-37.7115,145.0009,Northern Metropolitan,21650.0
1200000.0,Rosanna,22 Douglas St,2,h,S,Miles,19/11/2016,11.4,3084.0,2.0,1.0,1.0,757.0,,,Banyule,-37.7428,145.07,Eastern Metropolitan,3540.0
605000.0,Pascoe Vale,1/94 Railway Pde,4,t,PI,Brad,6/08/2016,9.9,3044.0,4.0,2.0,1.0,215.0,157.0,1990.0,Moreland,-37.7247,144.9257,Northern Metropolitan,7485.0
2450000.0,Kew,38 Belmont Av,4,h,PI,Jellis,23/09/2017,5.4,3101.0,4.0,2.0,2.0,399.0,192.0,1920.0,,-37.80526,145.04294,Southern Metropolitan,10331.0
1350000.0,Brunswick East,87 Hickford St,3,h,SP,Jellis,4/03/2017,4.5,3057.0,3.0,1.0,2.0,407.0,,,Moreland,-37.7663,144.9795,Northern Metropolitan,5533.0
940000.0,Thornbury,40 Wales St,2,h,S,Nelson,7/05/2016,6.5,3071.0,2.0,1.0,1.0,372.0,110.0,1950.0,Darebin,-37.7631,145.0091,Northern Metropolitan,8870.0
742000.0,Hampton,3/308 Hampton St,2,u,S,hockingstuart,14/05/2016,13.7,3188.0,2.0,3.0,2.0,245.0,,,Bayside,-37.9442,145.0016,Southern Metropolitan,5454.0
501000.0,Glen Iris,11/62 Edgar St N,2,u,S,Jellis,8/07/2017,7.3,3146.0,2.0,1.0,1.0,2015.0,77.0,1960.0,Stonnington,-37.85019000000001,145.0465,Southern Metropolitan,10412.0
718500.0,Reservoir,6 MacKenzie St,3,h,S,Nelson,28/05/2016,11.2,3073.0,3.0,1.0,6.0,807.0,133.0,1975.0,Darebin,-37.704,144.9864,Northern Metropolitan,21650.0
435000.0,Carnegie,6/7 Judd St,2,u,S,Gary,28/05/2016,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,Glen Eira,-37.8986,145.0567,Southern Metropolitan,7822.0
735000.0,Coburg North,199 Elizabeth St,4,h,SP,Nelson,7/11/2016,9.2,3058.0,4.0,2.0,2.0,302.0,,,Moreland,-37.7271,144.9842,Northern Metropolitan,3445.0
793000.0,Glenroy,12 Lewis St,4,h,S,Nelson,6/05/2017,13.0,3046.0,4.0,1.0,2.0,677.0,,,Moreland,-37.7088,144.9204,Northern Metropolitan,8870.0
1335000.0,Hampton East,3 Sybil St,3,h,S,Buxton,26/08/2017,13.8,3188.0,3.0,1.0,1.0,625.0,,,,-37.94027,145.03593,Southern Metropolitan,2356.0
1460000.0,South Yarra,12 Witchwood Cl,3,t,PI,hockingstuart,4/06/2016,3.3,3141.0,2.0,2.0,1.0,181.0,148.0,1990.0,Melbourne,-37.8334,144.9867,Southern Metropolitan,14887.0
700000.0,Balwyn,4/4 Raynes St,2,t,VB,Noel,13/08/2016,9.7,3103.0,2.0,1.0,1.0,104.0,,,Boroondara,-37.8061,145.0878,Southern Metropolitan,5682.0
570000.0,Maribyrnong,3/26 Middle Rd,2,t,S,Jas,16/04/2016,8.7,3032.0,3.0,1.0,2.0,98.0,128.0,2009.0,Maribyrnong,-37.7677,144.8925,Western Metropolitan,4918.0
1042500.0,Richmond,32 Jubilee Pl,2,h,S,hockingstuart,4/03/2017,2.6,3121.0,2.0,1.0,1.0,80.0,,,Yarra,-37.8126,145.004,Northern Metropolitan,14949.0
2800000.0,Balwyn North,1 Hosken St,5,h,S,Marshall,26/08/2017,9.7,3104.0,5.0,2.0,2.0,1173.0,0.0,1960.0,,-37.80385,145.09094,Southern Metropolitan,7809.0
1200000.0,Highett,31 The Crescent,4,t,S,hockingstuart,29/07/2017,16.0,3190.0,4.0,2.0,2.0,304.0,183.0,2007.0,Kingston,-37.946329999999996,145.04946999999999,Southern Metropolitan,4794.0
1460000.0,Thornbury,243 Darebin Rd,2,h,S,Nelson,24/06/2017,7.0,3071.0,2.0,1.0,2.0,508.0,,,Darebin,-37.764990000000004,145.01723,Northern Metropolitan,8870.0
3350000.0,Sandringham,26 Kirkwood Av,5,h,VB,Buxton,12/08/2017,15.2,3191.0,5.0,4.0,4.0,700.0,,,Bayside,-37.95762,145.01418,Southern Metropolitan,4497.0
870000.0,Viewbank,34 Martins La,3,h,S,Miles,27/05/2017,8.9,3084.0,3.0,2.0,2.0,291.0,151.0,2000.0,Banyule,-37.73253,145.0873,Eastern Metropolitan,2698.0
845000.0,Bentleigh East,41 Bradford St,3,h,S,Ray,12/11/2016,13.9,3165.0,3.0,2.0,2.0,295.0,145.0,1998.0,Glen Eira,-37.9239,145.0781,Southern Metropolitan,10969.0
1900000.0,Balwyn North,25 Rookwood St,2,h,S,Noel,8/04/2017,9.2,3104.0,2.0,1.0,2.0,667.0,130.0,1955.0,Boroondara,-37.7926,145.0842,Southern Metropolitan,7809.0
455000.0,Carnegie,1/60 Mimosa Rd,2,u,S,Woodards,16/07/2016,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,Glen Eira,-37.8897,145.0524,Southern Metropolitan,7822.0
1450000.0,Ashwood,5 Kiewa St,4,h,S,Fletchers,22/07/2017,10.2,3147.0,4.0,2.0,1.0,803.0,154.0,1965.0,Monash,-37.86162,145.11042,Southern Metropolitan,2894.0
545000.0,Epping,6 Shields St,3,h,S,hockingstuart,22/07/2017,19.6,3076.0,3.0,1.0,2.0,400.0,,,Whittlesea,-37.62894,145.00977,Northern Metropolitan,10926.0
958000.0,Doncaster,30 Winbrook Ct,3,h,S,Parkes,18/06/2016,13.9,3108.0,3.0,2.0,2.0,0.0,,,Manningham,-37.7814,145.1273,Eastern Metropolitan,9028.0
925000.0,Bayswater,95 Orange Gr,4,h,SP,Biggin,17/06/2017,23.2,3153.0,4.0,1.0,10.0,993.0,128.0,1966.0,Knox,-37.84688,145.25632,Eastern Metropolitan,5030.0
525000.0,Hawthorn,14/181 Power St,2,u,PI,Walshe,17/06/2017,5.3,3122.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.827,145.02563,Southern Metropolitan,11308.0
740000.0,Heidelberg West,15 Derna St,3,h,S,Barry,7/11/2016,9.4,3081.0,3.0,2.0,1.0,627.0,,1960.0,Banyule,-37.747,145.0402,Eastern Metropolitan,2674.0
955000.0,Yarraville,9/11 Berry St,3,h,S,Village,24/09/2016,7.0,3013.0,3.0,2.0,2.0,206.0,173.0,2006.0,Maribyrnong,-37.8127,144.8965,Western Metropolitan,6543.0
526000.0,Heidelberg Heights,522 Waterdale Rd,2,h,S,Barry,27/06/2016,10.5,3081.0,2.0,1.0,1.0,310.0,,1994.0,Banyule,-37.7389,145.0486,Eastern Metropolitan,2947.0
400000.0,St Kilda,203/43 Duke St,1,u,VB,Whiting,18/03/2017,6.1,3182.0,1.0,1.0,1.0,0.0,52.0,2012.0,Port Phillip,-37.8676,144.9901,Southern Metropolitan,13240.0
1000000.0,Bulleen,71 Summit Dr,4,h,VB,hockingstuart,16/04/2016,11.8,3105.0,4.0,2.0,3.0,672.0,212.0,1970.0,Manningham,-37.7689,145.0895,Eastern Metropolitan,4480.0
2800000.0,Kew,91 Princess St,4,h,VB,Kay,23/04/2016,5.6,3101.0,4.0,1.0,0.0,919.0,,,Boroondara,-37.8012,145.0297,Southern Metropolitan,10331.0
1300000.0,Fitzroy North,14 King St,3,h,S,hockingstuart,27/11/2016,3.5,3068.0,3.0,1.0,0.0,309.0,,,Yarra,-37.775999999999996,144.9832,Northern Metropolitan,6244.0
1045000.0,Bentleigh East,1/38 Kennedy St,4,t,S,Buxton,18/06/2016,13.9,3165.0,4.0,2.0,1.0,316.0,190.0,2010.0,Glen Eira,-37.9198,145.0789,Southern Metropolitan,10969.0
941000.0,Keilor East,3 Pennington St,3,h,S,Harcourts,13/05/2017,12.8,3033.0,3.0,1.0,1.0,703.0,111.0,1965.0,Moonee Valley,-37.746,144.8651,Western Metropolitan,5629.0
650000.0,West Melbourne,1004/58 Jeffcott St,3,u,S,MICM,3/12/2016,1.9,3003.0,3.0,2.0,1.0,0.0,,,Melbourne,-37.8117,144.9518,Northern Metropolitan,2230.0
1915000.0,Malvern East,29 MacGregor St,3,h,PI,C21,16/04/2016,11.2,3145.0,3.0,2.0,2.0,700.0,126.0,1920.0,Stonnington,-37.8807,145.0547,Southern Metropolitan,8801.0
1310000.0,Mont Albert,7/27 High St,3,t,S,Fletchers,15/10/2016,11.8,3127.0,3.0,2.0,2.0,330.0,148.0,2001.0,Whitehorse,-37.8167,145.107,Eastern Metropolitan,2079.0
1495000.0,Ashwood,5 Harcourt St,2,h,S,Barry,8/04/2017,12.2,3147.0,2.0,1.0,2.0,803.0,95.0,1950.0,Monash,-37.8683,145.1064,Southern Metropolitan,2894.0
1100000.0,Fitzroy North,372 Rae St,2,h,S,Woodards,1/07/2017,3.6,3068.0,2.0,1.0,0.0,139.0,,,Yarra,-37.7836,144.98031,Northern Metropolitan,6244.0
570000.0,Caulfield,5/14 Briggs St,2,u,S,hockingstuart,27/05/2017,8.7,3162.0,2.0,1.0,1.0,601.0,65.0,,Glen Eira,-37.88524,145.02398,Southern Metropolitan,2379.0
1845000.0,Port Melbourne,1 Princes Pl,3,h,S,Greg,9/09/2017,3.5,3207.0,3.0,3.0,2.0,114.0,240.0,2009.0,,-37.83981,144.9364,Southern Metropolitan,8648.0
850000.0,Cheltenham,4/59 Wilson St,2,u,S,C21,3/06/2017,17.9,3192.0,2.0,1.0,2.0,0.0,81.0,1970.0,Kingston,-37.96021,145.05938,Southern Metropolitan,9758.0
492000.0,Craigieburn,2 Ravenwoods Wy,3,h,S,hockingstuart,16/09/2017,20.6,3064.0,3.0,2.0,2.0,255.0,184.0,2009.0,,-37.59735,144.91118,Northern Metropolitan,15510.0
518000.0,Windsor,12/29 Upton Rd,2,u,S,hockingstuart,26/07/2016,5.1,3181.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8533,144.9881,Southern Metropolitan,4380.0
845000.0,Port Melbourne,414/99 Dow St,2,u,SP,RT,7/05/2016,3.8,3207.0,2.0,2.0,2.0,2166.0,,,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648.0
1035000.0,Moorabbin,6 Cooma St,2,h,S,McGrath,8/04/2017,14.6,3189.0,2.0,1.0,1.0,593.0,,,Kingston,-37.9396,145.0519,Southern Metropolitan,2555.0
980000.0,Glenroy,15 Stanley St,3,h,SP,Brad,4/03/2017,13.0,3046.0,3.0,2.0,3.0,1029.0,136.0,1950.0,Moreland,-37.7115,144.9147,Northern Metropolitan,8870.0
495000.0,Coburg,41a Rennie St,2,u,S,Barry,6/05/2017,7.8,3058.0,2.0,1.0,0.0,388.0,69.0,1960.0,Moreland,-37.7506,144.9694,Northern Metropolitan,11204.0
1000000.0,Caulfield East,17 Clifton St,2,h,S,hockingstuart,25/02/2017,9.3,3145.0,2.0,1.0,1.0,472.0,,1960.0,Glen Eira,-37.884,145.0447,Southern Metropolitan,608.0
1315000.0,Niddrie,48 Ida St,4,h,S,Barry,24/06/2017,10.4,3042.0,4.0,2.0,2.0,650.0,,,Moonee Valley,-37.745490000000004,144.88666,Western Metropolitan,2291.0
620000.0,Reservoir,89 McMahon Rd,3,h,SP,McGrath,27/11/2016,11.2,3073.0,3.0,1.0,2.0,653.0,,,Darebin,-37.7108,145.0156,Northern Metropolitan,21650.0
1640000.0,Bentleigh,11 Buckingham Av,3,h,S,Woodards,22/07/2017,11.4,3204.0,3.0,1.0,3.0,585.0,,,Glen Eira,-37.91722,145.04836,Southern Metropolitan,6795.0
1050000.0,Northcote,14 Northcote St,2,h,S,Barry,27/06/2016,5.5,3070.0,2.0,1.0,2.0,301.0,100.0,1925.0,Darebin,-37.774,145.0081,Northern Metropolitan,11364.0
990000.0,Pascoe Vale,232 Boundary Rd,4,h,S,Harcourts,10/12/2016,9.9,3044.0,4.0,2.0,2.0,770.0,,,Moreland,-37.7166,144.9393,Northern Metropolitan,7485.0
785000.0,Niddrie,98 Haldane Rd,3,h,S,Barry,14/05/2016,11.2,3042.0,3.0,1.0,2.0,620.0,,,Moonee Valley,-37.7321,144.8771,Western Metropolitan,2291.0
1150000.0,Brunswick West,17 Cohuna St,2,h,S,Jellis,29/07/2017,5.2,3055.0,2.0,1.0,1.0,539.0,107.0,1940.0,Moreland,-37.77279,144.94069,Northern Metropolitan,7082.0
932500.0,Ascot Vale,26 Milton St,3,h,S,Nelson,28/05/2016,5.9,3032.0,3.0,2.0,1.0,254.0,,,Moonee Valley,-37.7738,144.9215,Western Metropolitan,6567.0
820000.0,Viewbank,40 Castleton Rd,3,h,S,Morrison,22/05/2016,13.8,3084.0,3.0,2.0,2.0,628.0,177.0,1960.0,Banyule,-37.7314,145.0941,Eastern Metropolitan,2698.0
410000.0,Bentleigh,2/21 Vickery St,2,u,PI,hockingstuart,22/07/2017,11.4,3204.0,2.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira,-37.916270000000004,145.03892,Southern Metropolitan,6795.0
1950000.0,Glen Iris,55 Martin Rd,5,h,S,Noel,13/05/2017,9.2,3146.0,5.0,2.0,2.0,794.0,,1920.0,Boroondara,-37.8508,145.0592,Southern Metropolitan,10412.0
1222500.0,Bentleigh,11A Mortimore St,3,h,S,Ray,4/02/2016,13.0,3204.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira,-37.9272,145.0406,Southern Metropolitan,6795.0
1008000.0,Coburg,2 Franklin St,2,h,S,Jellis,24/09/2016,7.8,3058.0,2.0,1.0,3.0,457.0,89.0,1940.0,Moreland,-37.7505,144.9725,Northern Metropolitan,11204.0
480000.0,South Yarra,13/4 Gordon Gr,2,u,S,Ray,27/06/2016,3.3,3141.0,2.0,1.0,1.0,0.0,61.0,1965.0,Stonnington,-37.8337,144.9886,Southern Metropolitan,14887.0
1350000.0,Malvern,17/246 Wattletree Rd,2,u,VB,RT,4/03/2017,7.4,3144.0,2.0,2.0,2.0,0.0,,,Stonnington,-37.8638,145.0379,Southern Metropolitan,4675.0
635000.0,Coburg,211 Bell St,2,h,S,Brad,25/02/2017,7.8,3058.0,2.0,2.0,3.0,339.0,149.0,1920.0,Moreland,-37.7404,144.9559,Northern Metropolitan,11204.0
460000.0,Brunswick West,2/7 Gordon St,2,u,S,Ray,27/05/2017,5.2,3055.0,2.0,1.0,1.0,54.0,60.0,1970.0,Moreland,-37.759479999999996,144.94758000000004,Northern Metropolitan,7082.0
1190000.0,Kensington,23 Wakefield St,3,h,S,Rendina,20/05/2017,4.2,3031.0,3.0,2.0,1.0,180.0,,,Melbourne,-37.7973,144.9208,Northern Metropolitan,5263.0
809000.0,Bentleigh East,2/10 Chester St,3,u,S,Woodards,29/04/2017,13.9,3165.0,3.0,1.0,1.0,289.0,,,Glen Eira,-37.9211,145.0671,Southern Metropolitan,10969.0
960000.0,Strathmore,7 Colclough Ct,5,h,VB,Nelson,27/06/2016,9.7,3041.0,5.0,3.0,2.0,387.0,,,Moonee Valley,-37.7225,144.9055,Western Metropolitan,3284.0
2000000.0,Preston,2 Bruce St,2,h,PI,McGrath,8/04/2017,8.8,3072.0,2.0,1.0,2.0,465.0,,,Darebin,-37.7424,145.0026,Northern Metropolitan,14577.0
1285000.0,Yarraville,62 Stephen St,3,h,SP,Village,8/07/2017,6.3,3013.0,3.0,1.0,1.0,284.0,124.0,1900.0,Maribyrnong,-37.81335,144.89471,Western Metropolitan,6543.0
1790000.0,Brunswick,4 Bell St,4,h,S,Ray,27/06/2016,5.2,3056.0,3.0,1.0,1.0,416.0,129.0,1920.0,Moreland,-37.7737,144.965,Northern Metropolitan,11918.0
370000.0,Hawthorn,3/165 Power St,1,u,VB,Jellis,12/08/2017,5.3,3122.0,1.0,1.0,1.0,0.0,,,Boroondara,-37.82541,145.02591,Southern Metropolitan,11308.0
330000.0,Fitzroy North,7/110 Miller St,1,u,S,Nelson,6/05/2017,3.5,3068.0,1.0,1.0,1.0,0.0,32.0,1970.0,Yarra,-37.777,144.9836,Northern Metropolitan,6244.0
545000.0,Hawthorn,3/185 Auburn Rd,2,u,S,Jellis,10/12/2016,4.6,3122.0,2.0,1.0,1.0,0.0,,2004.0,Boroondara,-37.8258,145.0446,Southern Metropolitan,11308.0
746000.0,Burwood East,2/7 Bellevue Av,2,u,SP,Jellis,12/08/2017,14.7,3151.0,2.0,1.0,2.0,239.0,,,Whitehorse,-37.85148,145.15345,Eastern Metropolitan,4048.0
430000.0,Reservoir,4/77 Pine St,2,u,S,Barry,28/08/2016,11.2,3073.0,2.0,1.0,1.0,152.0,,,Darebin,-37.7173,144.9976,Northern Metropolitan,21650.0
2273000.0,Malvern East,16A Manning Rd,3,h,S,Marshall,3/12/2016,11.2,3145.0,3.0,3.0,1.0,376.0,254.0,1930.0,Stonnington,-37.8727,145.0458,Southern Metropolitan,8801.0
720000.0,Thomastown,24 Simpson St,3,h,S,HAR,23/09/2017,15.3,3074.0,3.0,1.0,1.0,573.0,,,,-37.67939000000001,145.00143,Northern Metropolitan,7955.0
540000.0,Fawkner,45 Bruce St,4,h,VB,Brad,8/10/2016,12.4,3060.0,4.0,2.0,3.0,254.0,164.0,1990.0,Moreland,-37.7082,144.9725,Northern Metropolitan,5070.0
1100000.0,Essendon,118 Buckley St,3,h,PI,Raine,28/08/2016,8.0,3040.0,3.0,1.0,2.0,0.0,700.0,1915.0,Moonee Valley,-37.7566,144.9155,Western Metropolitan,9264.0
883300.0,Clarinda,13 Dyer Ct,5,h,S,Gary,19/08/2017,17.5,3169.0,5.0,2.0,2.0,402.0,177.0,1980.0,,-37.944520000000004,145.11108000000004,South-Eastern Metropolitan,2727.0
360000.0,Carnegie,4/12 Judith St,2,u,VB,Gary,6/08/2016,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,Glen Eira,-37.9032,145.0555,Southern Metropolitan,7822.0
2800000.0,Brighton,12 May St,4,h,S,Biggin,18/03/2017,11.2,3186.0,4.0,2.0,4.0,569.0,229.0,1910.0,Bayside,-37.8962,145.0011,Southern Metropolitan,10579.0
610000.0,The Basin,14 Bayview Cr,3,h,S,iTRAK,12/08/2017,27.0,3154.0,3.0,1.0,0.0,1281.0,,,Knox,-37.863,145.30716,Eastern Metropolitan,1690.0
815000.0,Footscray,12 Tait St,4,h,PI,Biggin,28/05/2016,6.4,3011.0,4.0,2.0,1.0,369.0,151.0,1910.0,Maribyrnong,-37.7914,144.8957,Western Metropolitan,7570.0
1535000.0,Doncaster,12 Murillo Ct,5,h,PI,Ray,4/03/2017,13.9,3108.0,5.0,3.0,2.0,681.0,,,Manningham,-37.7722,145.1309,Eastern Metropolitan,9028.0
820000.0,Port Melbourne,516/99 Dow St,2,u,VB,Cayzer,14/05/2016,3.8,3207.0,2.0,2.0,2.0,2166.0,,,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648.0
922500.0,Toorak,4/5 Selwyn Ct,3,u,S,Rodney,29/04/2017,4.6,3142.0,3.0,1.0,2.0,4657.0,,1980.0,Stonnington,-37.8421,145.0237,Southern Metropolitan,7217.0
1010000.0,Brunswick East,1/10 Linden St,3,t,S,Nelson,23/04/2016,4.5,3057.0,3.0,2.0,1.0,0.0,133.0,2014.0,Moreland,-37.774,144.9731,Northern Metropolitan,5533.0
1200000.0,Preston,5 Kendall St,3,h,PI,Barry,3/12/2016,8.8,3072.0,3.0,2.0,1.0,465.0,,,Darebin,-37.7471,144.9877,Northern Metropolitan,14577.0
450000.0,Wantirna,7/3 Ashley St,2,h,PI,Prof.,1/07/2017,14.7,3152.0,2.0,2.0,2.0,74.0,,,Knox,-37.84646,145.22591,Eastern Metropolitan,5424.0
3950000.0,Hawthorn,4 Ardene Ct,5,h,S,Jellis,16/04/2016,4.6,3122.0,4.0,2.0,3.0,1236.0,340.0,1890.0,Boroondara,-37.8257,145.0321,Southern Metropolitan,11308.0
830000.0,Greenvale,23 Wallace Dr,5,h,SP,RW,3/06/2017,20.4,3059.0,5.0,4.0,5.0,602.0,264.0,2001.0,Hume,-37.65039,144.89948,Northern Metropolitan,4864.0
702000.0,Maidstone,72B Richelieu St,3,t,S,Jas,15/07/2017,6.4,3012.0,3.0,2.0,2.0,189.0,131.0,2000.0,Maribyrnong,-37.78606,144.87205,Western Metropolitan,3873.0
1836000.0,Balwyn North,1 Tovey St,5,h,S,Jellis,30/07/2016,9.2,3104.0,4.0,2.0,2.0,939.0,,1957.0,Boroondara,-37.7998,145.0862,Southern Metropolitan,7809.0
1165000.0,Bentleigh,5 Luckins Rd,3,h,PI,Buxton,18/06/2016,13.0,3204.0,3.0,1.0,2.0,694.0,125.0,1950.0,Glen Eira,-37.9315,145.0445,Southern Metropolitan,6795.0
420000.0,Moonee Ponds,5/3 Lennox St,2,u,VB,Nelson,10/09/2016,6.9,3039.0,2.0,1.0,1.0,0.0,82.0,1950.0,Moonee Valley,-37.7701,144.9079,Western Metropolitan,6232.0
435000.0,Northcote,12/20 Ross St,1,u,S,Nelson,10/09/2016,5.5,3070.0,1.0,1.0,2.0,0.0,55.0,1970.0,Darebin,-37.7842,144.9991,Northern Metropolitan,11364.0
900000.0,Reservoir,7 Inverness St,4,h,SP,Stockdale,1/07/2017,12.0,3073.0,4.0,1.0,2.0,836.0,,,Darebin,-37.70343,145.03082,Northern Metropolitan,21650.0
525500.0,Caulfield South,1/19 Trevascus St,2,u,S,Ray,15/10/2016,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,Glen Eira,-37.8974,145.0294,Southern Metropolitan,5051.0
1965000.0,Murrumbeena,33 Weeroona Rd,3,h,S,Ray,29/07/2017,10.1,3163.0,3.0,2.0,3.0,926.0,58.0,,Glen Eira,-37.88800000000001,145.07123,Southern Metropolitan,4442.0
447000.0,Altona,3/46 Sargood St,2,u,S,Burnham,15/10/2016,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0
1150000.0,Port Melbourne,95 Station St,2,h,S,Marshall,18/03/2017,3.8,3207.0,2.0,1.0,0.0,82.0,90.0,1910.0,Port Phillip,-37.8361,144.9403,Southern Metropolitan,8648.0
725000.0,Port Melbourne,212/50 Dow St,2,u,VB,Cayzer,4/06/2016,3.8,3207.0,2.0,2.0,2.0,0.0,87.0,2010.0,Port Phillip,-37.8431,144.9403,Southern Metropolitan,8648.0
415000.0,Carnegie,2/11 Maroona Rd,2,u,S,hockingstuart,18/06/2016,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,Glen Eira,-37.8889,145.048,Southern Metropolitan,7822.0
1350000.0,Preston,173 Raglan St,5,h,S,RW,24/06/2017,8.4,3072.0,5.0,3.0,4.0,525.0,266.76,2014.0,Darebin,-37.750170000000004,145.01203999999996,Northern Metropolitan,14577.0
672000.0,Collingwood,5/61 Little Oxford St,2,u,S,Jellis,24/09/2016,1.6,3066.0,2.0,1.0,1.0,0.0,60.0,2002.0,Yarra,-37.8046,144.984,Northern Metropolitan,4553.0
1450000.0,Brighton East,6 Murray St,5,h,PI,Buxton,22/05/2016,10.7,3187.0,5.0,3.0,2.0,527.0,,,Bayside,-37.9061,145.0238,Southern Metropolitan,6938.0
600000.0,Glenroy,135 Hilton St,3,h,SP,Barry,24/09/2016,13.0,3046.0,3.0,1.0,2.0,599.0,150.0,1960.0,Moreland,-37.7009,144.9291,Northern Metropolitan,8870.0
