customer_id,level_tenure,member_score,num_promoted,account_bal,location,member_type,response
SB0000138163,115,715,0,2878,N,C,0
SB0000023347,111,636,0,2989,N,N,0
SB0000022229,95,666,0,3277,N,C,0
SB0000123296,99,645,0,3002,N,N,0
SB0000131152,127,705,0,3764,E,,0
SB0000059532,135,668,0,3463,E,C,0
SB0000077016,147,614,0,3233,E,R,0
SB0000149287,186,520,0,2802,E,T,0
SB0000131509,151,520,0,3091,E,T,0
SB0000129092,206,759,0,3675,S,S,0
SB0000125921,63,731,0,2701,W,S,0
SB0000132308,163,520,0,3185,E,T,1
SB0000133020,139,682,0,2507,E,C,0
SB0000035738,151,669,0,3321,E,C,0
SB0000121524,123,735,0,3498,E,S,0
SB0000107493,246,760,0,1425,S,S,0
SB0000121153,107,752,0,3635,N,S,0
SB0000059219,179,759,0,3498,E,S,0
SB0000038816,60,699,0,3658,W,C,0
SB0000120539,119,539,0,3401,N,T,1
SB0000021836,115,693,0,3029,N,C,0
SB0000138196,155,760,0,1622,E,S,0
SB0000144041,95,646,0,2330,N,N,0
SB0000143409,135,652,0,3509,E,N,0
SB0000077310,131,520,0,3845,E,T,0
SB0000066101,83,758,0,3711,N,S,1
SB0000111104,95,747,0,2524,N,S,0
SB0000104526,175,750,0,3658,E,S,0
SB0000100117,151,661,0,3382,E,C,0
SB0000107673,52,758,0,3675,W,S,0
SB0000147476,226,700,0,2768,S,C,0
SB0000143580,143,520,0,,E,T,0
SB0000068084,44,728,0,3233,W,S,0
SB0000103398,202,707,0,2701,S,C,0
SB0000120431,75,539,0,3847,N,T,1
SB0000129304,75,689,0,3020,N,C,0
SB0000112948,87,686,0,3002,N,C,0
SB0000084338,127,692,0,2524,E,C,0
SB0000027934,115,673,0,3419,N,C,0
SB0000102792,186,699,0,3977,E,C,0
SB0000053224,210,654,0,3523,S,C,0
SB0000098800,115,760,1,2524,N,S,0
SB0000058449,48,659,0,3453,W,C,0
SB0000019699,123,756,0,2821,E,S,0
SB0000068642,91,636,0,3705,N,N,0
SB0000095263,127,625,0,7359,E,N,0
SB0000050636,246,758,0,3431,S,S,0
SB0000113900,386,590,0,3410,N,R,0
SB0000081609,139,759,0,3268,E,S,0
SB0000017615,,672,0,3782,N,C,1
SB0000145943,127,520,0,4068,E,T,0
SB0000074342,127,520,0,2995,E,T,0
SB0000147741,147,741,0,1639,E,S,0
SB0000124850,87,520,0,3852,N,T,1
SB0000029403,159,697,0,621,E,,0
SB0000118012,143,652,0,2737,E,C,0
SB0000147815,147,683,0,1846,E,C,0
SB0000096584,230,757,0,3357,S,S,0
SB0000117832,151,584,0,3622,E,R,0
SB0000064205,75,675,0,1846,N,C,0
SB0000030940,226,520,0,3210,S,T,0
SB0000121965,71,584,0,3746,W,R,0
SB0000032277,115,738,0,1639,N,S,0
SB0000130024,83,729,0,3833,N,S,0
SB0000013829,75,699,0,2691,N,C,0
SB0000081843,111,646,0,,N,N,0
SB0000079467,115,678,0,2430,N,C,0
SB0000027342,179,689,0,3557,E,C,0
SB0000125758,238,702,0,2524,S,C,0
SB0000106812,63,720,0,3817,W,C,0
SB0000108815,115,695,0,2944,N,C,0
SB0000099141,83,692,0,3056,N,C,0
SB0000095308,182,741,0,3810,E,S,0
SB0000140548,226,520,0,3705,S,T,0
SB0000115816,147,520,0,1678,E,T,0
SB0000102172,103,641,1,3056,N,N,0
SB0000123927,246,520,0,3328,S,T,0
SB0000110657,194,599,0,3941,E,R,0
SB0000064977,56,520,0,2058,W,T,0
SB0000097617,115,537,0,3587,N,T,0
SB0000101303,171,608,0,1713,E,R,0
SB0000139115,95,734,0,3504,N,S,0
SB0000035531,99,723,0,2170,N,C,0
SB0000042600,91,520,0,3201,N,T,1
SB0000044238,111,567,0,4065,N,R,0
SB0000114669,202,715,0,3700,S,C,0
SB0000044742,167,732,0,3115,E,S,0
SB0000136875,99,707,0,3228,N,C,0
SB0000022990,147,639,0,3384,E,N,0
SB0000021494,246,759,0,3268,S,,0
SB0000079993,103,758,0,3675,N,S,0
SB0000015087,67,520,0,,W,T,0
SB0000030116,123,552,0,2808,E,T,0
SB0000073619,60,704,0,3133,W,C,0
SB0000104012,79,520,0,4047,N,T,0
SB0000044863,99,735,0,2591,N,S,1
SB0000030509,163,629,0,-132,E,,0
SB0000021584,99,644,0,3693,N,N,0
SB0000095827,163,520,0,3958,E,T,0
SB0000085725,28,618,0,3826,W,N,1
SB0000095570,246,759,0,3557,S,S,0
SB0000070682,111,603,0,3810,N,R,0
SB0000139417,238,520,0,3315,S,T,0
SB0000015050,131,738,0,2436,,S,0
SB0000117969,194,520,0,1690,E,T,0
SB0000098542,159,673,0,3483,E,C,0
SB0000049067,230,665,0,2878,S,C,0
SB0000132401,67,568,0,3589,W,R,0
SB0000135008,123,719,0,3262,E,C,0
SB0000144153,147,520,0,2895,E,T,0
SB0000028427,147,687,0,3268,E,C,0
SB0000105050,167,685,0,1781,E,C,0
SB0000042043,131,520,0,3155,E,T,0
SB0000100527,99,639,0,3587,N,N,1
SB0000136611,44,718,0,3941,W,C,1
SB0000088959,182,647,0,,E,N,0
SB0000031900,99,520,0,3661,N,T,0
SB0000041517,63,669,0,2967,W,C,0
SB0000050698,135,520,0,3154,E,T,0
SB0000018745,107,520,0,3233,N,T,0
SB0000120044,56,710,0,3174,W,C,0
SB0000145294,147,608,0,1875,E,R,0
SB0000099777,175,611,0,3115,E,R,0
SB0000072918,119,601,0,3374,N,R,0
SB0000087153,95,681,0,3345,N,C,0
SB0000122269,198,706,0,2377,E,C,0
SB0000020556,44,629,0,4047,W,N,0
SB0000055852,48,680,0,3415,W,C,0
SB0000148814,147,600,0,3785,E,R,0
SB0000068433,103,691,0,3144,N,C,0
SB0000012797,139,520,0,3303,E,T,0
SB0000048004,103,760,1,2701,N,S,0
SB0000121391,242,743,0,3982,S,S,0
SB0000051284,147,733,0,3852,E,S,0
SB0000082181,147,743,0,3976,E,S,0
SB0000105019,87,668,0,3262,N,C,0
SB0000111259,226,729,0,3414,S,S,0
SB0000135263,159,520,0,,E,T,0
SB0000031187,167,673,0,6876,E,C,0
SB0000121366,56,720,0,3815,W,C,0
SB0000115709,,704,0,3551,S,C,0
SB0000092357,20,760,0,4029,W,S,1
SB0000086679,111,739,0,1536,N,S,0
SB0000089790,147,695,0,2524,E,C,0
SB0000086692,159,719,0,3712,E,C,0
SB0000073986,32,714,0,3793,W,C,0
SB0000142350,28,755,0,3964,W,S,1
SB0000069578,175,637,0,2705,E,N,0
SB0000074234,75,638,0,3241,N,N,0
SB0000103041,246,520,0,,S,T,0
SB0000091256,87,722,0,3320,N,C,0
SB0000016403,143,520,0,269,E,T,0
SB0000100508,218,713,0,2737,S,C,0
SB0000146017,115,697,0,3339,N,C,0
SB0000111451,83,705,0,3197,N,C,0
SB0000108578,91,753,0,3598,N,S,0
SB0000127334,167,644,0,2985,E,,0
SB0000092004,75,698,0,2868,,C,0
SB0000150010,206,668,0,3303,S,C,0
SB0000016504,56,709,0,2347,W,C,0
SB0000061175,95,588,0,3658,N,R,1
SB0000140746,67,529,0,3498,W,T,0
SB0000134948,127,657,0,3384,E,C,0
SB0000084204,119,674,0,3764,N,C,0
SB0000032890,246,760,0,3817,S,S,0
SB0000078075,75,586,0,3100,N,R,0
SB0000130167,206,754,0,3888,S,S,0
SB0000019330,246,757,0,3233,S,S,0
SB0000144310,99,711,0,3587,N,C,0
SB0000148706,206,675,0,3765,S,C,0
SB0000097619,194,733,0,3808,E,S,0
SB0000085809,99,675,0,3392,N,C,0
SB0000142731,119,691,0,3766,N,C,0
SB0000036407,111,621,0,2861,N,N,0
SB0000037782,75,520,0,3693,N,T,1
SB0000086964,214,736,0,2524,S,S,0
SB0000090339,246,756,0,3445,S,S,0
SB0000120816,167,695,0,3233,E,C,0
SB0000059951,119,677,1,3587,N,C,1
SB0000067953,36,586,0,4083,W,R,1
SB0000101396,163,520,0,3832,E,T,0
SB0000137631,214,697,0,2914,S,C,0
SB0000114525,91,700,0,3439,N,C,0
SB0000060724,135,728,0,3129,E,S,0
SB0000136856,75,718,0,3456,N,C,0
SB0000086868,214,639,0,3215,S,N,0
SB0000129165,238,760,0,3852,S,S,0
SB0000063962,95,520,0,3777,N,T,0
SB0000019159,246,520,0,2391,S,T,0
SB0000017844,131,641,0,3186,E,N,0
SB0000023039,56,616,0,3565,W,R,0
SB0000101851,44,520,0,3209,W,T,0
SB0000126980,139,624,0,2436,E,N,0
SB0000142895,163,680,0,,E,C,0
SB0000024822,206,709,0,3240,S,C,0
SB0000049152,111,652,0,2731,N,C,0
SB0000146085,143,594,0,3675,,R,0
SB0000097639,75,630,0,3011,N,N,0
SB0000068935,103,750,0,1993,N,S,0
SB0000131474,111,691,0,3012,N,C,0
SB0000038292,214,678,0,2914,S,C,0
SB0000121481,182,520,0,4060,E,T,0
SB0000037480,123,675,0,2474,E,C,1
SB0000105210,580,690,0,3426,N,C,0
SB0000124169,206,690,0,3380,S,C,0
SB0000029079,171,684,0,3640,E,C,0
SB0000012926,246,623,0,3994,S,N,0
SB0000079926,246,757,0,2819,S,S,0
SB0000064987,115,520,0,3640,N,T,0
SB0000075749,147,623,0,3336,E,N,0
SB0000063874,,708,0,2553,E,C,0
SB0000131999,63,708,0,3056,W,C,0
SB0000026287,246,520,0,3717,S,T,0
SB0000102234,175,520,0,3634,E,T,0
SB0000086318,44,644,0,3670,W,N,0
SB0000034662,127,582,0,3955,E,R,0
SB0000104003,175,684,0,735,E,C,0
SB0000083696,218,713,0,3976,S,C,0
SB0000047648,159,704,0,1603,E,C,0
SB0000029864,135,609,0,2878,E,R,0
SB0000139316,230,758,0,2436,S,S,0
SB0000071601,40,724,0,3126,W,C,0
SB0000013975,139,638,0,3397,E,N,0
SB0000136470,131,713,0,3083,E,C,0
SB0000078132,182,520,0,2605,E,T,0
SB0000086715,246,676,0,3941,S,C,0
SB0000083012,246,696,0,2615,S,C,0
SB0000017723,163,687,0,2721,E,C,0
SB0000150400,159,705,1,839,E,C,0
SB0000102709,111,715,0,3031,N,C,0
SB0000103292,127,552,0,3823,E,T,0
SB0000072165,198,754,0,3206,E,S,0
SB0000084294,115,744,0,3632,N,S,0
SB0000055265,87,679,0,3321,N,C,0
SB0000110741,151,669,0,2418,E,C,0
SB0000093476,48,721,0,3728,W,C,0
SB0000129023,179,736,0,883,E,S,0
SB0000140356,159,520,0,1726,E,T,0
SB0000127284,123,589,0,2859,E,,0
SB0000064473,123,520,0,760,E,T,1
SB0000085490,135,663,0,2011,E,C,0
SB0000031251,127,685,0,3754,E,C,0
SB0000098559,127,686,0,2899,E,C,0
SB0000116060,143,603,0,3729,E,R,1
SB0000099719,79,675,0,3959,N,C,1
SB0000032703,,760,0,1375,E,S,0
SB0000146608,159,520,0,3723,E,T,0
SB0000052652,32,520,0,2715,W,T,1
SB0000025548,131,751,0,2731,E,S,0
SB0000076507,91,520,0,1917,N,T,0
SB0000066709,190,759,0,3764,E,S,0
SB0000067731,60,703,0,3427,W,C,0
SB0000030950,115,694,1,2377,N,C,0
SB0000037053,186,719,0,2613,E,C,0
SB0000022680,222,760,0,2778,S,S,0
SB0000131897,131,520,0,2146,E,T,0
SB0000018076,139,682,0,2909,E,C,0
SB0000082745,159,520,0,3305,E,T,0
SB0000102402,147,642,0,3683,E,N,0
SB0000085685,83,644,0,3233,,N,0
SB0000069805,91,693,0,2967,N,C,0
SB0000058874,167,756,0,3350,E,S,0
SB0000041033,40,647,0,3786,W,N,0
SB0000070435,171,520,0,3716,E,T,0
SB0000022948,95,760,0,3481,N,S,0
SB0000069873,87,693,0,3321,N,C,0
SB0000075837,44,593,0,3748,W,R,0
SB0000071212,175,665,0,2085,E,C,0
SB0000086756,79,574,0,3888,N,R,0
SB0000065270,79,739,0,3445,N,S,0
SB0000037980,91,700,0,3171,N,C,0
SB0000038561,222,686,0,3587,S,,0
SB0000062528,79,736,0,3233,N,S,0
SB0000053584,234,673,0,4029,S,C,0
SB0000013195,182,520,0,2292,E,T,0
SB0000068419,238,520,0,2117,S,T,0
SB0000114760,159,520,0,3849,E,T,0
SB0000125432,214,677,0,3590,S,C,0
SB0000021594,190,520,0,2831,E,T,0
SB0000097591,202,530,0,3704,S,T,0
SB0000044208,91,520,0,2710,N,T,0
SB0000066393,83,700,0,2259,N,C,0
SB0000109881,155,747,0,3075,E,S,0
SB0000083560,52,734,0,3026,W,S,0
SB0000053006,75,675,0,3410,N,C,0
SB0000072216,167,745,0,3233,E,S,0
SB0000096197,186,520,0,3838,E,T,0
SB0000017501,155,711,0,2524,E,C,0
SB0000022367,179,558,0,3268,E,R,0
SB0000127453,151,520,0,3690,E,T,0
SB0000060092,186,631,0,3519,E,N,0
SB0000080907,214,702,0,3675,S,C,0
SB0000105385,87,711,0,2542,N,C,0
SB0000024860,159,520,0,3579,E,T,0
SB0000105242,218,751,0,3559,S,S,0
SB0000018472,48,727,0,2170,W,S,0
SB0000038932,151,642,0,3561,E,,0
SB0000050550,155,760,0,1993,E,,0
SB0000094870,83,732,0,3675,N,S,0
SB0000122115,123,671,0,3020,E,C,0
SB0000134165,111,648,0,1152,N,N,1
SB0000082601,119,596,0,3912,N,R,0
SB0000095582,202,520,0,4063,S,T,0
SB0000110698,131,610,0,3028,E,R,0
SB0000077075,163,520,0,1461,E,T,0
SB0000141318,175,641,0,3126,E,N,0
SB0000125504,206,520,0,3178,S,T,0
SB0000120669,143,588,0,,E,R,0
SB0000076923,171,643,0,3826,E,N,0
SB0000047327,175,730,0,2282,E,S,0
SB0000043117,218,705,0,3587,S,C,0
SB0000045778,159,699,0,2878,E,C,0
SB0000104735,186,662,0,3571,E,,0
SB0000136583,75,707,0,3070,N,C,0
SB0000077979,111,720,0,3675,N,C,0
SB0000022241,179,647,0,3374,E,N,0
SB0000150613,246,758,0,3268,S,,0
SB0000130245,179,676,0,3457,E,C,0
SB0000058769,123,607,0,3734,E,R,0
SB0000061695,175,708,0,2701,E,C,0
SB0000056178,434,756,0,3808,E,S,0
SB0000090414,63,698,0,3318,W,C,0
SB0000026135,87,723,0,3669,N,C,0
SB0000136961,218,599,0,2864,S,R,0
SB0000124936,52,520,0,2334,W,T,0
SB0000078325,83,642,0,2878,N,N,0
SB0000022088,242,758,0,,S,S,0
SB0000021471,71,672,0,3516,W,,0
SB0000045685,103,749,0,3888,N,S,0
SB0000120707,175,707,0,2938,E,C,0
SB0000059488,218,734,0,2878,S,S,0
SB0000061208,99,648,0,3542,N,N,0
SB0000026723,246,758,0,3605,S,,0
SB0000016339,91,583,0,3073,N,R,1
SB0000126084,119,680,0,2577,N,C,0
SB0000123879,202,660,0,,S,C,0
SB0000018655,87,641,0,2914,N,N,0
SB0000085796,167,520,0,4056,E,T,0
SB0000031282,147,752,0,3587,E,S,0
SB0000033564,151,520,0,3105,E,T,0
SB0000140850,111,622,0,2799,N,N,0
SB0000046271,194,520,0,1890,E,T,0
SB0000024012,131,520,0,3166,E,T,0
SB0000130018,123,520,0,2275,E,T,0
SB0000020690,63,520,0,3732,W,T,0
SB0000046691,135,658,0,3484,E,C,0
SB0000104036,226,700,0,3881,S,C,0
SB0000116602,52,734,0,2599,W,S,0
SB0000142999,163,725,0,2495,E,S,0
SB0000040942,79,651,0,3505,N,,0
SB0000083791,246,757,0,3817,S,S,0
SB0000064566,103,750,0,3286,N,S,0
SB0000085141,99,603,0,,N,R,0
SB0000043169,167,699,0,3587,E,C,0
SB0000077947,87,650,0,1873,N,N,0
SB0000127796,75,758,0,3339,N,S,0
SB0000130449,131,620,0,2997,E,N,0
SB0000141446,131,635,0,3162,E,N,0
SB0000059562,24,760,0,3993,W,S,1
SB0000055346,127,676,0,3408,E,C,0
SB0000040362,218,759,0,2967,S,S,0
SB0000022105,95,664,0,3144,N,C,0
SB0000123997,135,678,0,3781,,C,0
SB0000122336,139,633,0,4029,E,,1
SB0000053686,48,727,0,3557,W,S,0
SB0000146458,143,712,0,2672,E,C,0
SB0000056424,155,694,0,-132,E,C,0
SB0000087475,182,742,0,3321,E,S,0
SB0000147258,210,520,0,2459,S,T,0
SB0000071255,60,696,0,3498,W,C,0
SB0000050827,147,760,0,3073,E,S,0
SB0000120718,71,520,0,3719,W,T,1
SB0000054825,71,659,0,1639,W,C,0
SB0000021059,535,681,0,3245,E,C,0
SB0000062043,190,520,0,3461,E,T,0
SB0000059552,28,751,0,4068,W,S,0
SB0000048742,107,572,0,3516,N,R,0
SB0000040469,198,760,0,2839,E,S,0
SB0000036920,214,749,0,3492,,S,0
SB0000044572,56,604,0,3593,W,R,0
SB0000031037,522,520,0,3558,N,T,0
SB0000095221,171,520,0,382,E,T,0
SB0000063061,111,520,0,815,N,T,0
SB0000093451,127,520,0,3773,E,T,0
SB0000138618,119,520,0,1334,N,T,0
SB0000101853,95,693,0,3587,N,C,0
SB0000013101,60,680,0,3622,W,C,0
SB0000054597,127,631,0,3073,E,N,0
SB0000065758,20,520,0,779,W,T,0
SB0000063623,246,520,0,1159,S,T,0
SB0000149469,135,710,0,2170,E,C,0
SB0000136613,139,715,0,3107,E,C,0
SB0000140186,95,658,0,3728,N,C,0
SB0000137255,171,520,0,2692,E,T,0
SB0000026626,87,740,0,2932,N,,0
SB0000025625,52,664,0,3828,W,,1
SB0000016353,119,684,0,3551,N,C,0
SB0000024403,91,740,0,3216,N,S,0
SB0000103417,107,520,0,6489,N,T,0
SB0000095995,202,638,0,3602,S,N,0
SB0000137264,139,651,0,3385,E,N,0
SB0000121399,190,520,0,-132,E,T,0
SB0000081490,87,532,0,3519,N,T,0
SB0000106131,119,520,0,1128,N,T,0
SB0000040829,246,718,0,3484,S,C,0
SB0000110947,230,721,0,1843,S,C,0
SB0000039722,127,520,0,1326,E,T,0
SB0000112454,147,691,0,3779,E,C,0
SB0000138109,147,728,0,2241,E,S,0
SB0000127872,171,748,0,1255,E,S,0
SB0000041436,159,520,0,3764,E,T,0
SB0000031683,103,592,0,3587,N,R,0
SB0000087107,179,676,0,3693,E,C,0
SB0000119328,175,724,0,3165,E,C,0
SB0000082191,131,724,0,3516,E,S,0
SB0000012748,151,520,0,2034,E,T,0
SB0000116998,135,597,0,2912,E,R,0
SB0000107672,99,685,0,3445,N,C,0
SB0000133554,63,727,0,3361,W,S,0
SB0000049999,246,755,0,3664,S,S,1
SB0000102111,182,520,0,2944,E,T,0
SB0000050276,71,681,0,3392,W,C,0
SB0000090883,175,520,0,1030,E,T,0
SB0000068697,230,520,0,3925,,T,0
SB0000071203,155,520,0,3764,E,T,0
SB0000103663,115,594,0,3870,N,R,0
SB0000067656,63,691,0,3954,W,C,0
SB0000125857,99,713,0,2383,N,C,0
SB0000076285,135,751,0,4072,E,S,0
SB0000129756,115,652,0,2908,N,N,0
SB0000015391,155,520,0,-132,E,T,0
SB0000123343,52,760,0,4029,W,S,1
SB0000094856,115,736,0,3179,N,S,0
SB0000137533,28,730,0,3785,W,S,1
SB0000062124,99,674,0,3587,N,C,0
SB0000061638,83,695,0,1934,N,C,0
SB0000108552,175,752,0,-132,E,S,0
SB0000100095,194,683,0,3401,E,C,0
SB0000058376,198,744,0,3754,E,S,0
SB0000032249,485,662,0,2890,N,C,0
SB0000027234,182,758,0,4004,E,S,0
SB0000041790,123,726,0,3454,E,S,0
SB0000081800,83,639,0,2790,N,N,0
SB0000119395,194,682,0,1904,E,C,0
SB0000090112,91,689,0,3076,N,C,0
SB0000047866,91,649,0,1603,N,N,0
SB0000041593,135,745,0,-132,E,S,0
SB0000096880,87,749,0,3201,N,S,0
SB0000117455,179,705,0,2560,E,C,0
SB0000141897,40,696,0,,W,C,0
SB0000138409,95,520,0,2400,N,T,0
SB0000077665,179,671,0,3338,E,C,0
SB0000073025,107,582,0,3115,N,R,1
SB0000068483,63,719,0,3410,W,C,0
SB0000042017,60,735,0,3723,W,S,1
SB0000128003,95,690,0,3532,N,C,0
SB0000062599,179,683,0,2997,E,C,0
SB0000031389,147,759,0,1108,E,,0
SB0000126031,127,659,0,3303,E,C,0
SB0000053960,163,730,0,2802,E,S,0
SB0000083068,123,704,0,3778,E,C,0
SB0000122493,28,754,0,,W,S,1
SB0000031346,147,714,0,3569,E,C,0
SB0000015249,198,708,0,3852,E,C,0
SB0000122509,48,760,0,1469,W,S,0
SB0000066126,143,648,0,3569,E,N,0
SB0000132085,91,619,0,3020,N,N,0
SB0000049557,163,649,0,3463,E,N,0
SB0000038042,190,520,0,3036,E,T,0
SB0000074251,103,664,0,2825,N,C,0
SB0000016021,40,745,0,3711,W,S,0
SB0000093622,115,687,0,2566,N,C,0
SB0000129716,87,706,0,2805,N,C,1
SB0000136712,40,520,0,3968,W,T,0
SB0000052463,186,677,0,2782,E,C,0
SB0000110535,,586,0,3587,E,R,1
SB0000014325,95,603,0,2790,N,R,0
SB0000099794,206,520,0,1035,S,T,0
SB0000071537,28,655,0,4083,W,C,1
SB0000020920,111,737,0,-132,N,S,0
SB0000140557,179,756,0,3911,E,S,0
SB0000032982,186,520,0,2346,E,T,0
SB0000106963,48,658,0,3865,W,C,0
SB0000012603,40,727,0,3631,W,S,1
SB0000063417,147,520,0,3236,E,T,0
SB0000057754,171,683,0,3321,E,C,0
SB0000090525,182,542,0,3587,E,T,0
SB0000048123,107,520,0,3498,N,T,1
SB0000149805,107,659,0,3749,N,C,0
SB0000150449,143,699,0,1935,E,C,0
SB0000139075,95,728,0,2775,N,S,0
SB0000138987,71,570,0,3782,W,R,0
SB0000017796,111,694,0,2648,N,C,0
SB0000073525,214,671,0,3687,S,C,0
SB0000114045,87,638,0,3484,N,N,0
SB0000020634,222,760,0,2436,S,S,0
SB0000017620,52,742,0,9057,W,S,0
SB0000101748,119,622,0,3091,N,N,0
SB0000130658,99,632,0,2524,N,N,0
SB0000134602,56,758,0,3795,W,S,0
SB0000060695,139,520,0,3164,E,T,0
SB0000016152,139,758,0,2536,E,S,0
SB0000012447,159,520,0,3616,E,T,0
SB0000083982,167,612,0,3056,E,R,0
SB0000126142,63,683,0,2902,W,C,0
SB0000081688,182,603,0,3233,E,R,0
SB0000104941,182,520,0,1584,E,T,0
SB0000023783,48,697,0,3950,W,C,0
SB0000115339,226,520,0,2332,S,T,0
SB0000132438,143,679,0,1586,E,C,0
SB0000149639,147,739,0,2919,E,S,0
SB0000106828,194,659,0,2631,E,C,0
SB0000059577,135,723,0,2253,E,C,0
SB0000135612,147,520,0,3542,E,T,0
SB0000025894,135,626,0,3286,E,N,0
SB0000149809,246,520,0,3504,S,T,0
SB0000089723,179,700,0,3144,E,,0
SB0000111853,103,684,0,2684,N,C,0
SB0000149445,135,693,0,3746,E,C,0
SB0000138214,135,520,0,1922,E,T,0
SB0000074159,32,699,0,3587,W,C,0
SB0000142626,222,584,0,3923,S,R,0
SB0000085640,52,564,0,3498,W,R,0
SB0000070599,24,520,0,2610,W,T,0
SB0000129894,56,520,0,3870,W,T,1
SB0000073528,179,710,0,3056,E,C,0
SB0000048886,159,723,0,1787,E,C,0
SB0000129883,87,673,0,3587,N,C,0
SB0000031813,190,683,0,3475,E,C,0
SB0000126123,71,520,0,3527,W,T,0
SB0000106855,155,677,0,1822,E,C,0
SB0000051866,143,686,0,2347,E,C,0
SB0000146183,107,706,0,2836,N,,0
SB0000047607,99,670,0,3150,N,C,0
SB0000119645,186,520,0,3467,E,T,0
SB0000129075,131,679,0,1515,E,C,0
SB0000140297,60,717,0,3941,W,C,0
SB0000037134,171,587,0,3303,E,R,0
SB0000017857,167,682,0,,E,C,0
SB0000131699,111,647,0,3046,N,N,0
SB0000083436,175,742,0,3085,E,S,0
SB0000020911,214,520,0,3336,S,T,0
SB0000044436,48,617,0,3690,W,N,0
SB0000044729,60,660,0,3144,W,C,0
SB0000103216,123,520,0,1511,E,T,0
SB0000133964,,579,0,3365,N,R,0
SB0000052965,238,693,0,2833,S,C,0
SB0000099116,95,634,0,2687,N,N,0
SB0000106780,111,554,0,3587,N,T,0
SB0000086460,246,690,0,3673,S,,0
SB0000092417,143,642,0,3249,E,N,0
SB0000092515,119,707,0,1639,N,C,0
SB0000117567,16,741,0,3764,W,S,0
SB0000037572,95,641,0,2716,N,N,0
SB0000014769,179,685,0,2462,E,C,0
SB0000146084,151,707,0,3144,E,C,0
SB0000059634,246,520,0,4035,S,T,0
SB0000014815,63,520,0,1931,W,T,0
SB0000102852,48,715,0,3233,W,C,0
SB0000072075,147,520,0,3497,E,T,0
SB0000050955,44,619,0,3463,W,N,0
SB0000057720,83,683,0,3423,N,C,0
SB0000100426,115,613,0,3133,N,R,0
SB0000054745,151,734,0,1869,E,S,0
SB0000024453,147,631,0,3578,E,N,0
SB0000037208,246,760,0,2059,S,S,0
SB0000068596,234,703,0,3705,S,C,0
SB0000057732,238,520,0,2564,S,T,0
SB0000120872,83,658,0,3087,N,C,0
SB0000026967,91,613,0,3799,N,R,0
SB0000103151,75,743,0,2905,N,S,0
SB0000063033,226,739,0,3106,S,S,0
SB0000099425,175,755,0,3835,E,S,0
SB0000076636,60,752,0,3281,W,S,1
SB0000032462,143,520,0,2655,E,T,0
SB0000079163,60,744,0,2797,W,S,0
SB0000136137,44,759,0,3675,W,S,0
SB0000080336,214,758,0,3498,S,S,0
SB0000054277,151,728,0,3604,E,,0
SB0000070347,179,759,0,2952,E,S,0
SB0000111528,175,707,0,3587,E,C,0
SB0000113459,131,668,0,1446,E,C,0
SB0000040654,115,716,0,1908,N,C,0
SB0000117129,123,665,0,3969,E,C,0
SB0000022732,222,520,0,3808,S,T,0
SB0000099569,119,689,0,1550,N,C,0
SB0000139206,111,602,0,3339,N,R,0
SB0000141644,44,686,0,3354,W,C,0
SB0000033636,44,666,0,3542,W,C,0
SB0000066387,246,681,0,4011,S,C,0
SB0000079194,119,715,0,3448,N,C,0
SB0000018095,75,625,0,3564,N,N,0
SB0000134042,79,626,0,3215,N,N,0
SB0000123387,155,757,0,3941,E,S,0
SB0000076883,131,669,0,2453,E,C,0
SB0000136057,135,668,0,1639,E,C,0
SB0000104909,79,704,0,3427,N,C,0
SB0000114354,56,520,0,3029,W,T,1
SB0000051773,83,735,0,3646,N,S,0
SB0000146561,107,740,0,2524,N,S,0
SB0000031761,119,714,0,3374,N,C,0
SB0000120750,139,703,0,2229,E,C,0
SB0000092389,95,725,0,4038,N,S,1
SB0000131467,246,760,0,3705,S,S,0
SB0000067283,167,661,0,2872,E,C,0
SB0000130150,163,623,0,2829,E,N,0
SB0000055522,83,711,0,3469,N,C,0
SB0000046167,95,627,0,2653,N,N,0
SB0000140139,206,657,0,,S,C,0
SB0000030660,111,520,0,1438,N,T,1
SB0000057969,99,676,0,,N,C,0
SB0000128951,107,520,0,848,N,T,0
SB0000044203,40,709,0,3587,W,C,0
SB0000117166,115,662,0,3395,N,C,0
SB0000112809,238,744,0,3498,S,S,0
SB0000125809,163,668,0,3799,E,C,0
SB0000082357,202,705,0,-132,S,C,0
SB0000066377,48,699,0,3530,W,C,0
SB0000111975,32,726,0,3622,W,S,0
SB0000022396,151,665,0,-132,E,C,0
SB0000050916,155,588,0,2308,E,R,0
SB0000059495,44,741,0,3690,W,S,0
SB0000071701,179,632,0,3589,E,N,0
SB0000082735,246,760,0,2215,S,S,0
SB0000094159,163,709,0,3734,E,C,0
SB0000142343,143,760,0,1196,E,S,0
SB0000133058,127,679,0,2808,E,C,0
SB0000138830,95,586,0,,N,,1
SB0000027381,123,640,0,3587,E,N,0
SB0000131243,167,725,0,3162,E,S,0
SB0000015455,182,678,0,2938,E,C,0
SB0000037418,171,689,0,3056,E,C,0
SB0000129471,194,732,0,842,E,S,0
SB0000116875,246,758,0,3410,S,S,0
SB0000097090,135,685,0,3344,E,,0
SB0000012487,167,661,0,3087,E,C,0
SB0000067456,79,709,0,2997,N,C,0
SB0000033335,179,640,0,3810,E,N,0
